institute_id,name,country,region,parent_institution,parent_ror,organization_type,china_focus_area,funding_source_if_available,official_url,source_url,year_established,confucius_institute_on_campus,joint_chinese_center,chinese_funding_presence,policy_vs_academic_orientation,publication_indexed_share,china_coauthorship_share,policy_output_share,notes,country_iso2,parent_institution_normalized,institute_type_category,confucius_institute_present,confucius_institute_closed,ci_closure_year,ci_partner_university,china_funding_present,china_funding_type,china_university_partner,director_name,director_start_year,director_end_year,director_background_type,director_security_policy_background,director_china_academic_background,director_prior_affiliation_china,director_change_year,director_change_post_ci_closure,disciplinary_orientation_primary,disciplinary_orientation_secondary,discipline_history_share,discipline_politics_share,discipline_economics_share,discipline_law_share,discipline_society_culture_share,discipline_science_technology_share,discipline_security_strategy_share,discipline_interdisciplinary_share,discipline_detection_method,publication_count,topic_security_share,topic_economy_share,topic_governance_share,topic_cooperation_share,hawkishness_score,engagement_score,risk_framing_score,sensitive_topic_share_x,sensitive_topic_index,sensitive_topic_avoidance_score,sensitive_topic_count,tiananmen_topic_share,falun_gong_topic_share,xinjiang_topic_share,tibet_topic_share,hongkong_democracy_topic_share,human_rights_topic_share,tiananmen_topic_count,falun_gong_topic_count,xinjiang_topic_count,tibet_topic_count,hongkong_topic_count,human_rights_topic_count,sensitive_topic_detection_method,parent_institution_original,parent_institution_effective,chinese_partner_inferred,openalex_parent_institution_id,resolved_publications_url,resolved_people_url,resolved_reports_url,ci_match_method,ci_match_confidence,year,total_docs,indexed_docs,grey_docs,policy_docs,indexed_share,grey_share,policy_share,topic_domestic_politics_docs,topic_environment_climate_docs,topic_health_science_docs,topic_history_culture_docs,topic_hong_kong_docs,topic_ir_foreign_policy_docs,topic_law_institutions_docs,topic_media_information_docs,topic_regional_global_south_docs,topic_security_military_docs,topic_society_demographics_docs,topic_taiwan_strait_docs,topic_technology_cyber_docs,topic_trade_economics_docs,topic_unclassified_docs,topic_xinjiang_tibet_docs,topic_domestic_politics_share,topic_environment_climate_share,topic_health_science_share,topic_history_culture_share,topic_hong_kong_share,topic_ir_foreign_policy_share,topic_law_institutions_share,topic_media_information_share,topic_regional_global_south_share,topic_security_military_share,topic_society_demographics_share,topic_taiwan_strait_share,topic_technology_cyber_share,topic_trade_economics_share,topic_unclassified_share,topic_xinjiang_tibet_share,sensitive_docs,sensitive_topic_share_y,pre_post_ci_closure
east_asian_institute,East Asian Institute,Singapore,Asia,National University of Singapore,https://ror.org/03qf0hz13,Research institute,"East Asia and China politics, economy, society",,https://eai.nus.edu.sg/,https://eai.nus.edu.sg/,1997.0,,,,,,,,Major Singapore institute with substantial China coverage.,SG,National University of Singapore,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National University of Singapore,National University of Singapore,National University of Singapore,,https://eai.nus.edu.sg/,https://research.nus.edu.sg/eai/people/,https://research.nus.edu.sg/eai/publications/,,,2010,4,4,0,0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0,0.0,
east_asian_institute,East Asian Institute,Singapore,Asia,National University of Singapore,https://ror.org/03qf0hz13,Research institute,"East Asia and China politics, economy, society",,https://eai.nus.edu.sg/,https://eai.nus.edu.sg/,1997.0,,,,,,,,Major Singapore institute with substantial China coverage.,SG,National University of Singapore,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National University of Singapore,National University of Singapore,National University of Singapore,,https://eai.nus.edu.sg/,https://research.nus.edu.sg/eai/people/,https://research.nus.edu.sg/eai/publications/,,,2011,3,3,0,0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.3333,0.0,0,0.0,
east_asian_institute,East Asian Institute,Singapore,Asia,National University of Singapore,https://ror.org/03qf0hz13,Research institute,"East Asia and China politics, economy, society",,https://eai.nus.edu.sg/,https://eai.nus.edu.sg/,1997.0,,,,,,,,Major Singapore institute with substantial China coverage.,SG,National University of Singapore,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National University of Singapore,National University of Singapore,National University of Singapore,,https://eai.nus.edu.sg/,https://research.nus.edu.sg/eai/people/,https://research.nus.edu.sg/eai/publications/,,,2012,7,7,0,0,1.0,0.0,0.0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,2,0,0.0,0.0,0.2857,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,0.2857,0.0,0,0.0,
east_asian_institute,East Asian Institute,Singapore,Asia,National University of Singapore,https://ror.org/03qf0hz13,Research institute,"East Asia and China politics, economy, society",,https://eai.nus.edu.sg/,https://eai.nus.edu.sg/,1997.0,,,,,,,,Major Singapore institute with substantial China coverage.,SG,National University of Singapore,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National University of Singapore,National University of Singapore,National University of Singapore,,https://eai.nus.edu.sg/,https://research.nus.edu.sg/eai/people/,https://research.nus.edu.sg/eai/publications/,,,2013,7,7,0,0,1.0,0.0,0.0,0,0,0,2,1,1,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,0.2857,0.1429,0.1429,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.1429,0.0,0.1429,1,0.1429,
east_asian_institute,East Asian Institute,Singapore,Asia,National University of Singapore,https://ror.org/03qf0hz13,Research institute,"East Asia and China politics, economy, society",,https://eai.nus.edu.sg/,https://eai.nus.edu.sg/,1997.0,,,,,,,,Major Singapore institute with substantial China coverage.,SG,National University of Singapore,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National University of Singapore,National University of Singapore,National University of Singapore,,https://eai.nus.edu.sg/,https://research.nus.edu.sg/eai/people/,https://research.nus.edu.sg/eai/publications/,,,2014,8,8,0,0,1.0,0.0,0.0,1,0,0,0,0,2,0,0,0,0,2,0,0,1,2,0,0.125,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.125,0.25,0.0,0,0.0,
east_asian_institute,East Asian Institute,Singapore,Asia,National University of Singapore,https://ror.org/03qf0hz13,Research institute,"East Asia and China politics, economy, society",,https://eai.nus.edu.sg/,https://eai.nus.edu.sg/,1997.0,,,,,,,,Major Singapore institute with substantial China coverage.,SG,National University of Singapore,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National University of Singapore,National University of Singapore,National University of Singapore,,https://eai.nus.edu.sg/,https://research.nus.edu.sg/eai/people/,https://research.nus.edu.sg/eai/publications/,,,2015,11,11,0,0,1.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0.0909,0.0,0.0909,0.0,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6364,0.0909,0.0,0,0.0,
east_asian_institute,East Asian Institute,Singapore,Asia,National University of Singapore,https://ror.org/03qf0hz13,Research institute,"East Asia and China politics, economy, society",,https://eai.nus.edu.sg/,https://eai.nus.edu.sg/,1997.0,,,,,,,,Major Singapore institute with substantial China coverage.,SG,National University of Singapore,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National University of Singapore,National University of Singapore,National University of Singapore,,https://eai.nus.edu.sg/,https://research.nus.edu.sg/eai/people/,https://research.nus.edu.sg/eai/publications/,,,2016,19,19,0,0,1.0,0.0,0.0,2,0,1,1,0,1,0,0,1,1,2,0,0,5,5,0,0.1053,0.0,0.0526,0.0526,0.0,0.0526,0.0,0.0,0.0526,0.0526,0.1053,0.0,0.0,0.2632,0.2632,0.0,2,0.1053,
east_asian_institute,East Asian Institute,Singapore,Asia,National University of Singapore,https://ror.org/03qf0hz13,Research institute,"East Asia and China politics, economy, society",,https://eai.nus.edu.sg/,https://eai.nus.edu.sg/,1997.0,,,,,,,,Major Singapore institute with substantial China coverage.,SG,National University of Singapore,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National University of Singapore,National University of Singapore,National University of Singapore,,https://eai.nus.edu.sg/,https://research.nus.edu.sg/eai/people/,https://research.nus.edu.sg/eai/publications/,,,2017,12,12,0,0,1.0,0.0,0.0,1,0,0,0,1,2,0,0,0,1,3,0,0,1,3,0,0.0833,0.0,0.0,0.0,0.0833,0.1667,0.0,0.0,0.0,0.0833,0.25,0.0,0.0,0.0833,0.25,0.0,0,0.0,
east_asian_institute,East Asian Institute,Singapore,Asia,National University of Singapore,https://ror.org/03qf0hz13,Research institute,"East Asia and China politics, economy, society",,https://eai.nus.edu.sg/,https://eai.nus.edu.sg/,1997.0,,,,,,,,Major Singapore institute with substantial China coverage.,SG,National University of Singapore,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National University of Singapore,National University of Singapore,National University of Singapore,,https://eai.nus.edu.sg/,https://research.nus.edu.sg/eai/people/,https://research.nus.edu.sg/eai/publications/,,,2018,13,13,0,0,1.0,0.0,0.0,1,0,0,0,0,2,1,0,0,0,3,0,0,4,2,0,0.0769,0.0,0.0,0.0,0.0,0.1538,0.0769,0.0,0.0,0.0,0.2308,0.0,0.0,0.3077,0.1538,0.0,0,0.0,
east_asian_institute,East Asian Institute,Singapore,Asia,National University of Singapore,https://ror.org/03qf0hz13,Research institute,"East Asia and China politics, economy, society",,https://eai.nus.edu.sg/,https://eai.nus.edu.sg/,1997.0,,,,,,,,Major Singapore institute with substantial China coverage.,SG,National University of Singapore,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National University of Singapore,National University of Singapore,National University of Singapore,,https://eai.nus.edu.sg/,https://research.nus.edu.sg/eai/people/,https://research.nus.edu.sg/eai/publications/,,,2019,11,11,0,0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,1,2,2,0,0,1,3,0,0.0,0.0,0.0,0.0,0.0909,0.0909,0.0,0.0,0.0909,0.1818,0.1818,0.0,0.0,0.0909,0.2727,0.0,0,0.0,
east_asian_institute,East Asian Institute,Singapore,Asia,National University of Singapore,https://ror.org/03qf0hz13,Research institute,"East Asia and China politics, economy, society",,https://eai.nus.edu.sg/,https://eai.nus.edu.sg/,1997.0,,,,,,,,Major Singapore institute with substantial China coverage.,SG,National University of Singapore,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National University of Singapore,National University of Singapore,National University of Singapore,,https://eai.nus.edu.sg/,https://research.nus.edu.sg/eai/people/,https://research.nus.edu.sg/eai/publications/,,,2020,7,7,0,0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,1,0,1,2,1,0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.1429,0.0,0.1429,0.0,0.1429,0.2857,0.1429,0.0,0,0.0,
east_asian_institute,East Asian Institute,Singapore,Asia,National University of Singapore,https://ror.org/03qf0hz13,Research institute,"East Asia and China politics, economy, society",,https://eai.nus.edu.sg/,https://eai.nus.edu.sg/,1997.0,,,,,,,,Major Singapore institute with substantial China coverage.,SG,National University of Singapore,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National University of Singapore,National University of Singapore,National University of Singapore,,https://eai.nus.edu.sg/,https://research.nus.edu.sg/eai/people/,https://research.nus.edu.sg/eai/publications/,,,2021,16,16,0,0,1.0,0.0,0.0,1,0,1,2,0,1,0,0,0,0,1,0,0,7,3,0,0.0625,0.0,0.0625,0.125,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.4375,0.1875,0.0,0,0.0,
east_asian_institute,East Asian Institute,Singapore,Asia,National University of Singapore,https://ror.org/03qf0hz13,Research institute,"East Asia and China politics, economy, society",,https://eai.nus.edu.sg/,https://eai.nus.edu.sg/,1997.0,,,,,,,,Major Singapore institute with substantial China coverage.,SG,National University of Singapore,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National University of Singapore,National University of Singapore,National University of Singapore,,https://eai.nus.edu.sg/,https://research.nus.edu.sg/eai/people/,https://research.nus.edu.sg/eai/publications/,,,2022,8,8,0,0,1.0,0.0,0.0,0,0,2,1,0,0,0,0,0,0,1,0,1,1,2,0,0.0,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.25,0.0,0,0.0,
east_asian_institute,East Asian Institute,Singapore,Asia,National University of Singapore,https://ror.org/03qf0hz13,Research institute,"East Asia and China politics, economy, society",,https://eai.nus.edu.sg/,https://eai.nus.edu.sg/,1997.0,,,,,,,,Major Singapore institute with substantial China coverage.,SG,National University of Singapore,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National University of Singapore,National University of Singapore,National University of Singapore,,https://eai.nus.edu.sg/,https://research.nus.edu.sg/eai/people/,https://research.nus.edu.sg/eai/publications/,,,2023,6,6,0,0,1.0,0.0,0.0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0.1667,0.0,0.5,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,
east_asian_institute,East Asian Institute,Singapore,Asia,National University of Singapore,https://ror.org/03qf0hz13,Research institute,"East Asia and China politics, economy, society",,https://eai.nus.edu.sg/,https://eai.nus.edu.sg/,1997.0,,,,,,,,Major Singapore institute with substantial China coverage.,SG,National University of Singapore,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National University of Singapore,National University of Singapore,National University of Singapore,,https://eai.nus.edu.sg/,https://research.nus.edu.sg/eai/people/,https://research.nus.edu.sg/eai/publications/,,,2024,17,17,0,0,1.0,0.0,0.0,1,0,1,1,0,11,0,0,0,0,0,0,1,2,0,0,0.0588,0.0,0.0588,0.0588,0.0,0.6471,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0.1176,0.0,0.0,0,0.0,
east_asian_institute,East Asian Institute,Singapore,Asia,National University of Singapore,https://ror.org/03qf0hz13,Research institute,"East Asia and China politics, economy, society",,https://eai.nus.edu.sg/,https://eai.nus.edu.sg/,1997.0,,,,,,,,Major Singapore institute with substantial China coverage.,SG,National University of Singapore,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National University of Singapore,National University of Singapore,National University of Singapore,,https://eai.nus.edu.sg/,https://research.nus.edu.sg/eai/people/,https://research.nus.edu.sg/eai/publications/,,,2025,7,7,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,0.4286,0.1429,0.1429,0.0,0,0.0,
east_asian_studies_center,East Asian Studies Center,United States,North America,Indiana University Bloomington,https://ror.org/01hcx6992,University center,East Asian studies incl. China,,https://easc.indiana.edu/,https://easc.indiana.edu/,,,,,,,,,IU East Asian Studies Center.,US,Indiana University Bloomington,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indiana University Bloomington,Indiana University Bloomington,,,https://easc.indiana.edu/,https://easc.indiana.edu/people/index.html,https://easc.indiana.edu/,,,2001,2,2,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0.0,
east_asian_studies_center,East Asian Studies Center,United States,North America,Indiana University Bloomington,https://ror.org/01hcx6992,University center,East Asian studies incl. China,,https://easc.indiana.edu/,https://easc.indiana.edu/,,,,,,,,,IU East Asian Studies Center.,US,Indiana University Bloomington,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indiana University Bloomington,Indiana University Bloomington,,,https://easc.indiana.edu/,https://easc.indiana.edu/people/index.html,https://easc.indiana.edu/,,,2004,2,2,0,0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0.0,
east_asian_studies_center,East Asian Studies Center,United States,North America,Indiana University Bloomington,https://ror.org/01hcx6992,University center,East Asian studies incl. China,,https://easc.indiana.edu/,https://easc.indiana.edu/,,,,,,,,,IU East Asian Studies Center.,US,Indiana University Bloomington,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indiana University Bloomington,Indiana University Bloomington,,,https://easc.indiana.edu/,https://easc.indiana.edu/people/index.html,https://easc.indiana.edu/,,,2005,1,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,
east_asian_studies_center,East Asian Studies Center,United States,North America,Indiana University Bloomington,https://ror.org/01hcx6992,University center,East Asian studies incl. China,,https://easc.indiana.edu/,https://easc.indiana.edu/,,,,,,,,,IU East Asian Studies Center.,US,Indiana University Bloomington,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indiana University Bloomington,Indiana University Bloomington,,,https://easc.indiana.edu/,https://easc.indiana.edu/people/index.html,https://easc.indiana.edu/,,,2006,3,3,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.6667,0.0,0,0.0,
east_asian_studies_center,East Asian Studies Center,United States,North America,Indiana University Bloomington,https://ror.org/01hcx6992,University center,East Asian studies incl. China,,https://easc.indiana.edu/,https://easc.indiana.edu/,,,,,,,,,IU East Asian Studies Center.,US,Indiana University Bloomington,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indiana University Bloomington,Indiana University Bloomington,,,https://easc.indiana.edu/,https://easc.indiana.edu/people/index.html,https://easc.indiana.edu/,,,2007,3,3,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0,0.0,
east_asian_studies_center,East Asian Studies Center,United States,North America,Indiana University Bloomington,https://ror.org/01hcx6992,University center,East Asian studies incl. China,,https://easc.indiana.edu/,https://easc.indiana.edu/,,,,,,,,,IU East Asian Studies Center.,US,Indiana University Bloomington,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indiana University Bloomington,Indiana University Bloomington,,,https://easc.indiana.edu/,https://easc.indiana.edu/people/index.html,https://easc.indiana.edu/,,,2008,8,8,0,0,1.0,0.0,0.0,0,0,0,2,0,0,0,0,1,0,1,0,0,1,3,0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.125,0.375,0.0,0,0.0,
east_asian_studies_center,East Asian Studies Center,United States,North America,Indiana University Bloomington,https://ror.org/01hcx6992,University center,East Asian studies incl. China,,https://easc.indiana.edu/,https://easc.indiana.edu/,,,,,,,,,IU East Asian Studies Center.,US,Indiana University Bloomington,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indiana University Bloomington,Indiana University Bloomington,,,https://easc.indiana.edu/,https://easc.indiana.edu/people/index.html,https://easc.indiana.edu/,,,2009,2,2,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,
east_asian_studies_center,East Asian Studies Center,United States,North America,Indiana University Bloomington,https://ror.org/01hcx6992,University center,East Asian studies incl. China,,https://easc.indiana.edu/,https://easc.indiana.edu/,,,,,,,,,IU East Asian Studies Center.,US,Indiana University Bloomington,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indiana University Bloomington,Indiana University Bloomington,,,https://easc.indiana.edu/,https://easc.indiana.edu/people/index.html,https://easc.indiana.edu/,,,2010,5,5,0,0,1.0,0.0,0.0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0,0.0,
east_asian_studies_center,East Asian Studies Center,United States,North America,Indiana University Bloomington,https://ror.org/01hcx6992,University center,East Asian studies incl. China,,https://easc.indiana.edu/,https://easc.indiana.edu/,,,,,,,,,IU East Asian Studies Center.,US,Indiana University Bloomington,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indiana University Bloomington,Indiana University Bloomington,,,https://easc.indiana.edu/,https://easc.indiana.edu/people/index.html,https://easc.indiana.edu/,,,2011,6,6,0,0,1.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0,0.0,
east_asian_studies_center,East Asian Studies Center,United States,North America,Indiana University Bloomington,https://ror.org/01hcx6992,University center,East Asian studies incl. China,,https://easc.indiana.edu/,https://easc.indiana.edu/,,,,,,,,,IU East Asian Studies Center.,US,Indiana University Bloomington,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indiana University Bloomington,Indiana University Bloomington,,,https://easc.indiana.edu/,https://easc.indiana.edu/people/index.html,https://easc.indiana.edu/,,,2012,7,7,0,0,1.0,0.0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,3,0,0.0,0.0,0.2857,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.4286,0.0,0,0.0,
east_asian_studies_center,East Asian Studies Center,United States,North America,Indiana University Bloomington,https://ror.org/01hcx6992,University center,East Asian studies incl. China,,https://easc.indiana.edu/,https://easc.indiana.edu/,,,,,,,,,IU East Asian Studies Center.,US,Indiana University Bloomington,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indiana University Bloomington,Indiana University Bloomington,,,https://easc.indiana.edu/,https://easc.indiana.edu/people/index.html,https://easc.indiana.edu/,,,2013,10,10,0,0,1.0,0.0,0.0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0,0.0,
east_asian_studies_center,East Asian Studies Center,United States,North America,Indiana University Bloomington,https://ror.org/01hcx6992,University center,East Asian studies incl. China,,https://easc.indiana.edu/,https://easc.indiana.edu/,,,,,,,,,IU East Asian Studies Center.,US,Indiana University Bloomington,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indiana University Bloomington,Indiana University Bloomington,,,https://easc.indiana.edu/,https://easc.indiana.edu/people/index.html,https://easc.indiana.edu/,,,2014,6,6,0,0,1.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0.0,0.1667,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,
east_asian_studies_center,East Asian Studies Center,United States,North America,Indiana University Bloomington,https://ror.org/01hcx6992,University center,East Asian studies incl. China,,https://easc.indiana.edu/,https://easc.indiana.edu/,,,,,,,,,IU East Asian Studies Center.,US,Indiana University Bloomington,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indiana University Bloomington,Indiana University Bloomington,,,https://easc.indiana.edu/,https://easc.indiana.edu/people/index.html,https://easc.indiana.edu/,,,2015,12,12,0,0,1.0,0.0,0.0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,7,0,0.0,0.0833,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.5833,0.0,0,0.0,
